product,market,month,Qty
Scrubs pants,Macomb County,Sep-20,15
Scrubs pants,Macomb County,Oct-20,17
Scrubs pants,Macomb County,Nov-20,15
Scrubs pants,Macomb County,Dec-20,11
Scrubs pants,Genesee County,Jan-20,76
Scrubs pants,Genesee County,Feb-20,79
Scrubs pants,Genesee County,Mar-20,72
Scrubs pants,Genesee County,Apr-20,68
Scrubs pants,Genesee County,May-20,69
Scrubs pants,Genesee County,Jun-20,75
Scrubs pants,Genesee County,Jul-20,65
Scrubs pants,Genesee County,Aug-20,68
Scrubs pants,Genesee County,Sep-20,61
Scrubs pants,Genesee County,Oct-20,65
Scrubs pants,Genesee County,Nov-20,60
Scrubs pants,Genesee County,Dec-20,66
Scrubs pants,Genesee County,Jan-20,60
Scrubs pants,Genesee County,Feb-20,60
Scrubs pants,Genesee County,Mar-20,57
Scrubs pants,Genesee County,Apr-20,63
Scrubs pants,Genesee County,May-20,60
Scrubs pants,Genesee County,Jun-20,53
Scrubs pants,Genesee County,Jul-20,51
Scrubs pants,Genesee County,Aug-20,55
Scrubs pants,Genesee County,Sep-20,51
Scrubs pants,Genesee County,Oct-20,54
Scrubs pants,Genesee County,Nov-20,53
Scrubs pants,Genesee County,Dec-20,46
Scrubs pants,Washtenaw County,Jan-20,41
Scrubs pants,Washtenaw County,Feb-20,45
Scrubs pants,Washtenaw County,Mar-20,46
Scrubs pants,Washtenaw County,Apr-20,47
Scrubs pants,Washtenaw County,May-20,47
Scrubs pants,Washtenaw County,Jun-20,41
Scrubs pants,Washtenaw County,Jul-20,34
Scrubs pants,Washtenaw County,Aug-20,39
Scrubs pants,Washtenaw County,Sep-20,35
Scrubs pants,Washtenaw County,Oct-20,40
Scrubs pants,Washtenaw County,Nov-20,37
Scrubs pants,Washtenaw County,Dec-20,37
Scrubs pants,Washtenaw County,Jan-20,34
Scrubs pants,Washtenaw County,Feb-20,37
Scrubs pants,Washtenaw County,Mar-20,37
Scrubs pants,Washtenaw County,Apr-20,41
Scrubs pants,Washtenaw County,May-20,34
Scrubs pants,Washtenaw County,Jun-20,41
Scrubs pants,Washtenaw County,Jul-20,36
Scrubs pants,Washtenaw County,Aug-20,33
Scrubs pants,Washtenaw County,Sep-20,32
Scrubs pants,Washtenaw County,Oct-20,32
Scrubs pants,Washtenaw County,Nov-20,35
Scrubs pants,Washtenaw County,Dec-20,28
Scrubs pants,Kent County,Jan-20,64
Scrubs pants,Kent County,Feb-20,59
Scrubs pants,Kent County,Mar-20,58
Scrubs pants,Kent County,Apr-20,64
Scrubs pants,Kent County,May-20,65
Scrubs pants,Kent County,Jun-20,58
Scrubs pants,Kent County,Jul-20,50
Scrubs pants,Kent County,Aug-20,51
Scrubs pants,Kent County,Sep-20,46
Scrubs pants,Kent County,Oct-20,48
Scrubs pants,Kent County,Nov-20,48
Scrubs pants,Kent County,Dec-20,50
Scrubs pants,Kent County,Jan-20,53
Scrubs pants,Kent County,Feb-20,47
Scrubs pants,Kent County,Mar-20,53
Scrubs pants,Kent County,Apr-20,50
Scrubs pants,Kent County,May-20,48
Scrubs pants,Kent County,Jun-20,48
Scrubs pants,Kent County,Jul-20,44
Scrubs pants,Kent County,Aug-20,46
Scrubs pants,Kent County,Sep-20,39
Scrubs pants,Kent County,Oct-20,40
Scrubs pants,Kent County,Nov-20,43
Scrubs pants,Kent County,Dec-20,38
Scrubs pants,Saginaw County,Jan-20,39
Scrubs pants,Saginaw County,Feb-20,46
Scrubs pants,Saginaw County,Mar-20,43
Scrubs pants,Saginaw County,Apr-20,43
Scrubs pants,Saginaw County,May-20,41
Scrubs pants,Saginaw County,Jun-20,45
Scrubs pants,Saginaw County,Jul-20,41
Scrubs pants,Saginaw County,Aug-20,41
Scrubs pants,Saginaw County,Sep-20,33
Scrubs pants,Saginaw County,Oct-20,34
Scrubs pants,Saginaw County,Nov-20,38
Scrubs pants,Saginaw County,Dec-20,32
Scrubs pants,Saginaw County,Jan-20,36
Scrubs pants,Saginaw County,Feb-20,38
Scrubs pants,Saginaw County,Mar-20,36
Scrubs pants,Saginaw County,Apr-20,34
Scrubs pants,Saginaw County,May-20,36
Scrubs pants,Saginaw County,Jun-20,38
Scrubs pants,Saginaw County,Jul-20,35
Scrubs pants,Saginaw County,Aug-20,28
Scrubs pants,Saginaw County,Sep-20,29
Scrubs pants,Saginaw County,Oct-20,30
Scrubs pants,Saginaw County,Nov-20,25
Scrubs pants,Saginaw County,Dec-20,30
Scrubs pants,Ingham County,Jan-20,42
Scrubs pants,Ingham County,Feb-20,42
Scrubs pants,Ingham County,Mar-20,44
Scrubs pants,Ingham County,Apr-20,43
Scrubs pants,Ingham County,May-20,45
Scrubs pants,Ingham County,Jun-20,44
Scrubs pants,Ingham County,Jul-20,33
Scrubs pants,Ingham County,Aug-20,32
Scrubs pants,Ingham County,Sep-20,31
Scrubs pants,Ingham County,Oct-20,34
Scrubs pants,Ingham County,Nov-20,32
Scrubs pants,Ingham County,Dec-20,38
Scrubs pants,Ingham County,Jan-20,40
Scrubs pants,Ingham County,Feb-20,37
Scrubs pants,Ingham County,Mar-20,36
Scrubs pants,Ingham County,Apr-20,38
Scrubs pants,Ingham County,May-20,37
Scrubs pants,Ingham County,Jun-20,31
Scrubs pants,Ingham County,Jul-20,28
Scrubs pants,Ingham County,Aug-20,25
Scrubs pants,Ingham County,Sep-20,33
Scrubs pants,Ingham County,Oct-20,31
Scrubs pants,Ingham County,Nov-20,32
Scrubs pants,Ingham County,Dec-20,24
Scrubs pants,Livingston County,Jan-20,53
Scrubs pants,Livingston County,Feb-20,52
Scrubs pants,Livingston County,Mar-20,56
Scrubs pants,Livingston County,Apr-20,50
Scrubs pants,Livingston County,May-20,48
Scrubs pants,Livingston County,Jun-20,54
Scrubs pants,Livingston County,Jul-20,44
Scrubs pants,Livingston County,Aug-20,48
Scrubs pants,Livingston County,Sep-20,42
Scrubs pants,Livingston County,Oct-20,40
Scrubs pants,Livingston County,Nov-20,46
Scrubs pants,Livingston County,Dec-20,40
Scrubs pants,Livingston County,Jan-20,50
Scrubs pants,Livingston County,Feb-20,46
Scrubs pants,Livingston County,Mar-20,47
Scrubs pants,Livingston County,Apr-20,49
Scrubs pants,Livingston County,May-20,43
Scrubs pants,Livingston County,Jun-20,40
Scrubs pants,Livingston County,Jul-20,38
Scrubs pants,Livingston County,Aug-20,34
Scrubs pants,Livingston County,Sep-20,39
Scrubs pants,Livingston County,Oct-20,40
Scrubs pants,Livingston County,Nov-20,35
Scrubs pants,Livingston County,Dec-20,35
Scrubs pants,St. Clair County,Jan-20,55
Scrubs pants,St. Clair County,Feb-20,49
Scrubs pants,St. Clair County,Mar-20,45
Scrubs pants,St. Clair County,Apr-20,51
Scrubs pants,St. Clair County,May-20,49
Scrubs pants,St. Clair County,Jun-20,47
Scrubs pants,St. Clair County,Jul-20,44
Scrubs pants,St. Clair County,Aug-20,45
Scrubs pants,St. Clair County,Sep-20,44
Scrubs pants,St. Clair County,Oct-20,43
Scrubs pants,St. Clair County,Nov-20,46
Scrubs pants,St. Clair County,Dec-20,41
Scrubs pants,St. Clair County,Jan-20,40
Scrubs pants,St. Clair County,Feb-20,45
Scrubs pants,St. Clair County,Mar-20,44
Scrubs pants,St. Clair County,Apr-20,42
Scrubs pants,St. Clair County,May-20,42
Scrubs pants,St. Clair County,Jun-20,34
Scrubs pants,St. Clair County,Jul-20,42
Scrubs pants,St. Clair County,Aug-20,34
Scrubs pants,St. Clair County,Sep-20,32
Scrubs pants,St. Clair County,Oct-20,32
Scrubs pants,St. Clair County,Nov-20,33
Scrubs pants,St. Clair County,Dec-20,34
Scrubs pants,Monroe County,Jan-20,45
Scrubs pants,Monroe County,Feb-20,48
Scrubs pants,Monroe County,Mar-20,41
Scrubs pants,Monroe County,Apr-20,39
Scrubs pants,Monroe County,May-20,38
Scrubs pants,Monroe County,Jun-20,41
Scrubs pants,Monroe County,Jul-20,46
Scrubs pants,Monroe County,Aug-20,42
Scrubs pants,Monroe County,Sep-20,43
Scrubs pants,Monroe County,Oct-20,44
Scrubs pants,Monroe County,Nov-20,36
Scrubs pants,Monroe County,Dec-20,34
Scrubs pants,Monroe County,Jan-20,39
Scrubs pants,Monroe County,Feb-20,32
Scrubs pants,Monroe County,Mar-20,40
Scrubs pants,Monroe County,Apr-20,36
Scrubs pants,Monroe County,May-20,33
Scrubs pants,Monroe County,Jun-20,35
Scrubs pants,Monroe County,Jul-20,33
Scrubs pants,Monroe County,Aug-20,28
Scrubs pants,Monroe County,Sep-20,36
Scrubs pants,Monroe County,Oct-20,29
Scrubs pants,Monroe County,Nov-20,32
Scrubs pants,Monroe County,Dec-20,34
Face shield,Wayne County,Jan-20,58
Face shield,Wayne County,Feb-20,62
Face shield,Wayne County,Mar-20,64
Face shield,Wayne County,Apr-20,56
Face shield,Wayne County,May-20,60
Face shield,Wayne County,Jun-20,56
Face shield,Wayne County,Jul-20,60
Face shield,Wayne County,Aug-20,57
Face shield,Wayne County,Sep-20,55
Face shield,Wayne County,Oct-20,61
Face shield,Wayne County,Nov-20,64
Face shield,Wayne County,Dec-20,59
Face shield,Wayne County,Jan-20,60
Face shield,Wayne County,Feb-20,67
Face shield,Wayne County,Mar-20,65
Face shield,Wayne County,Apr-20,67
Face shield,Wayne County,May-20,64
Face shield,Wayne County,Jun-20,63
Face shield,Wayne County,Jul-20,66
Face shield,Wayne County,Aug-20,68
Face shield,Wayne County,Sep-20,62
Face shield,Wayne County,Oct-20,62
Face shield,Wayne County,Nov-20,66
Face shield,Wayne County,Dec-20,67
Face shield,Oakland County,Jan-20,13
Face shield,Oakland County,Feb-20,16
Face shield,Oakland County,Mar-20,10
Face shield,Oakland County,Apr-20,17
Face shield,Oakland County,May-20,18
Face shield,Oakland County,Jun-20,15
Face shield,Oakland County,Jul-20,19
Face shield,Oakland County,Aug-20,17
Face shield,Oakland County,Sep-20,11
Face shield,Oakland County,Oct-20,14
Face shield,Oakland County,Nov-20,17
Face shield,Oakland County,Dec-20,12
Face shield,Oakland County,Jan-20,18
Face shield,Oakland County,Feb-20,11
Face shield,Oakland County,Mar-20,16
Face shield,Oakland County,Apr-20,14
Face shield,Oakland County,May-20,16
Face shield,Oakland County,Jun-20,15
Face shield,Oakland County,Jul-20,16
Face shield,Oakland County,Aug-20,13
Face shield,Oakland County,Sep-20,16
Face shield,Oakland County,Oct-20,14
Face shield,Oakland County,Nov-20,15
Face shield,Oakland County,Dec-20,14
Face shield,Macomb County,Jan-20,58
Face shield,Macomb County,Feb-20,60
Face shield,Macomb County,Mar-20,53
Face shield,Macomb County,Apr-20,55
Face shield,Macomb County,May-20,56
Face shield,Macomb County,Jun-20,60
Face shield,Macomb County,Jul-20,60
Face shield,Macomb County,Aug-20,54
Face shield,Macomb County,Sep-20,54
Face shield,Macomb County,Oct-20,56
Face shield,Macomb County,Nov-20,63
Face shield,Macomb County,Dec-20,61
Face shield,Macomb County,Jan-20,62
Face shield,Macomb County,Feb-20,59
Face shield,Macomb County,Mar-20,65
Face shield,Macomb County,Apr-20,59
Face shield,Macomb County,May-20,66
Face shield,Macomb County,Jun-20,62
Face shield,Macomb County,Jul-20,64
Face shield,Macomb County,Aug-20,61
Face shield,Macomb County,Sep-20,59
Face shield,Macomb County,Oct-20,68
Face shield,Macomb County,Nov-20,65
Face shield,Macomb County,Dec-20,62
Face shield,Genesee County,Jan-20,86
Face shield,Genesee County,Feb-20,91
Face shield,Genesee County,Mar-20,91
Face shield,Genesee County,Apr-20,91
Face shield,Genesee County,May-20,96
Face shield,Genesee County,Jun-20,97
Face shield,Genesee County,Jul-20,91
Face shield,Genesee County,Aug-20,93
Face shield,Genesee County,Sep-20,89
Face shield,Genesee County,Oct-20,98
Face shield,Genesee County,Nov-20,93
Face shield,Genesee County,Dec-20,93
Face shield,Genesee County,Jan-20,97
Face shield,Genesee County,Feb-20,101
Face shield,Genesee County,Mar-20,100
Face shield,Genesee County,Apr-20,107
Face shield,Genesee County,May-20,108
Face shield,Genesee County,Jun-20,102
Face shield,Genesee County,Jul-20,106
Face shield,Genesee County,Aug-20,107
Face shield,Genesee County,Sep-20,101
Face shield,Genesee County,Oct-20,103
Face shield,Genesee County,Nov-20,105
Face shield,Genesee County,Dec-20,108
Face shield,Washtenaw County,Jan-20,93
Face shield,Washtenaw County,Feb-20,101
Face shield,Washtenaw County,Mar-20,95
Face shield,Washtenaw County,Apr-20,103
Face shield,Washtenaw County,May-20,109
Face shield,Washtenaw County,Jun-20,109
Face shield,Washtenaw County,Jul-20,92
Face shield,Washtenaw County,Aug-20,97
Face shield,Washtenaw County,Sep-20,99
Face shield,Washtenaw County,Oct-20,101
Face shield,Washtenaw County,Nov-20,100
Face shield,Washtenaw County,Dec-20,103
Face shield,Washtenaw County,Jan-20,110
Face shield,Washtenaw County,Feb-20,114
Face shield,Washtenaw County,Mar-20,114
Face shield,Washtenaw County,Apr-20,116
Face shield,Washtenaw County,May-20,118
Face shield,Washtenaw County,Jun-20,119
Face shield,Washtenaw County,Jul-20,108
Face shield,Washtenaw County,Aug-20,113
Face shield,Washtenaw County,Sep-20,106
Face shield,Washtenaw County,Oct-20,106
Face shield,Washtenaw County,Nov-20,112
Face shield,Washtenaw County,Dec-20,115
Face shield,Kent County,Jan-20,81
Face shield,Kent County,Feb-20,81
Face shield,Kent County,Mar-20,82
Face shield,Kent County,Apr-20,95
Face shield,Kent County,May-20,97
Face shield,Kent County,Jun-20,92
Face shield,Kent County,Jul-20,82
Face shield,Kent County,Aug-20,85
Face shield,Kent County,Sep-20,88
Face shield,Kent County,Oct-20,83
Face shield,Kent County,Nov-20,85
Face shield,Kent County,Dec-20,87
Face shield,Kent County,Jan-20,100
Face shield,Kent County,Feb-20,100
Face shield,Kent County,Mar-20,95
Face shield,Kent County,Apr-20,108
Face shield,Kent County,May-20,109
Face shield,Kent County,Jun-20,111
Face shield,Kent County,Jul-20,91
Face shield,Kent County,Aug-20,96
Face shield,Kent County,Sep-20,100
Face shield,Kent County,Oct-20,93
Face shield,Kent County,Nov-20,102
Face shield,Kent County,Dec-20,99
Face shield,Saginaw County,Jan-20,27
Face shield,Saginaw County,Feb-20,23
Face shield,Saginaw County,Mar-20,22
Face shield,Saginaw County,Apr-20,23
Face shield,Saginaw County,May-20,22
Face shield,Saginaw County,Jun-20,27
Face shield,Saginaw County,Jul-20,25
Face shield,Saginaw County,Aug-20,20
Face shield,Saginaw County,Sep-20,26
Face shield,Saginaw County,Oct-20,21
Face shield,Saginaw County,Nov-20,26
Face shield,Saginaw County,Dec-20,24
Face shield,Saginaw County,Jan-20,30
Face shield,Saginaw County,Feb-20,23
Face shield,Saginaw County,Mar-20,25
Face shield,Saginaw County,Apr-20,30
Face shield,Saginaw County,May-20,29
Face shield,Saginaw County,Jun-20,27
Face shield,Saginaw County,Jul-20,29
Face shield,Saginaw County,Aug-20,23
Face shield,Saginaw County,Sep-20,23
Face shield,Saginaw County,Oct-20,31
Face shield,Saginaw County,Nov-20,22
Face shield,Saginaw County,Dec-20,29
Face shield,Ingham County,Jan-20,95
Face shield,Ingham County,Feb-20,89
Face shield,Ingham County,Mar-20,95
Face shield,Ingham County,Apr-20,99
Face shield,Ingham County,May-20,97
Face shield,Ingham County,Jun-20,107
Face shield,Ingham County,Jul-20,94
Face shield,Ingham County,Aug-20,93
Face shield,Ingham County,Sep-20,90
Face shield,Ingham County,Oct-20,98
Face shield,Ingham County,Nov-20,91
Face shield,Ingham County,Dec-20,97
Face shield,Ingham County,Jan-20,104
Face shield,Ingham County,Feb-20,104
Face shield,Ingham County,Mar-20,113
Face shield,Ingham County,Apr-20,110
Face shield,Ingham County,May-20,116
Face shield,Ingham County,Jun-20,118
Face shield,Ingham County,Jul-20,107
Face shield,Ingham County,Aug-20,100
Face shield,Ingham County,Sep-20,102
Face shield,Ingham County,Oct-20,105
Face shield,Ingham County,Nov-20,104
Face shield,Ingham County,Dec-20,106
Face shield,Livingston County,Jan-20,67
Face shield,Livingston County,Feb-20,66
Face shield,Livingston County,Mar-20,68
Face shield,Livingston County,Apr-20,64
Face shield,Livingston County,May-20,70
Face shield,Livingston County,Jun-20,68
Face shield,Livingston County,Jul-20,62
Face shield,Livingston County,Aug-20,64
Face shield,Livingston County,Sep-20,60
Face shield,Livingston County,Oct-20,65
Face shield,Livingston County,Nov-20,68
Face shield,Livingston County,Dec-20,62
Face shield,Livingston County,Jan-20,74
Face shield,Livingston County,Feb-20,74
Face shield,Livingston County,Mar-20,72
Face shield,Livingston County,Apr-20,73
Face shield,Livingston County,May-20,76
Face shield,Livingston County,Jun-20,84
Face shield,Livingston County,Jul-20,72
Face shield,Livingston County,Aug-20,74
Face shield,Livingston County,Sep-20,71
Face shield,Livingston County,Oct-20,74
Face shield,Livingston County,Nov-20,70
Face shield,Livingston County,Dec-20,72
Face shield,St. Clair County,Jan-20,99
Face shield,St. Clair County,Feb-20,100
Face shield,St. Clair County,Mar-20,100
Face shield,St. Clair County,Apr-20,100
Face shield,St. Clair County,May-20,101
Face shield,St. Clair County,Jun-20,100
Face shield,St. Clair County,Jul-20,109
Face shield,St. Clair County,Aug-20,111
Face shield,St. Clair County,Sep-20,103
Face shield,St. Clair County,Oct-20,104
Face shield,St. Clair County,Nov-20,110
Face shield,St. Clair County,Dec-20,107
Face shield,St. Clair County,Jan-20,109
Face shield,St. Clair County,Feb-20,108
Face shield,St. Clair County,Mar-20,110
Face shield,St. Clair County,Apr-20,118
Face shield,St. Clair County,May-20,117
Face shield,St. Clair County,Jun-20,120
Face shield,St. Clair County,Jul-20,113
Face shield,St. Clair County,Aug-20,121
Face shield,St. Clair County,Sep-20,116
Face shield,St. Clair County,Oct-20,124
Face shield,St. Clair County,Nov-20,120
Face shield,St. Clair County,Dec-20,122
Face shield,Monroe County,Jan-20,98
Face shield,Monroe County,Feb-20,99
Face shield,Monroe County,Mar-20,107
Face shield,Monroe County,Apr-20,108
Face shield,Monroe County,May-20,107
Face shield,Monroe County,Jun-20,106
Face shield,Monroe County,Jul-20,110
Face shield,Monroe County,Aug-20,105
Face shield,Monroe County,Sep-20,109
Face shield,Monroe County,Oct-20,110
Face shield,Monroe County,Nov-20,113
Face shield,Monroe County,Dec-20,112
Face shield,Monroe County,Jan-20,113
Face shield,Monroe County,Feb-20,108
Face shield,Monroe County,Mar-20,116
Face shield,Monroe County,Apr-20,109
Face shield,Monroe County,May-20,111
Face shield,Monroe County,Jun-20,112
Face shield,Monroe County,Jul-20,116
Face shield,Monroe County,Aug-20,121
Face shield,Monroe County,Sep-20,118
Face shield,Monroe County,Oct-20,116
Face shield,Monroe County,Nov-20,119
Face shield,Monroe County,Dec-20,124
Gloves,Wayne County,Jan-20,76
Gloves,Wayne County,Feb-20,73
Gloves,Wayne County,Mar-20,79
Gloves,Wayne County,Apr-20,77
Gloves,Wayne County,May-20,83
Gloves,Wayne County,Jun-20,88
Gloves,Wayne County,Jul-20,88
Gloves,Wayne County,Aug-20,90
Gloves,Wayne County,Sep-20,86
Gloves,Wayne County,Oct-20,88
Gloves,Wayne County,Nov-20,95
Gloves,Wayne County,Dec-20,101
Gloves,Wayne County,Jan-20,103
Gloves,Wayne County,Feb-20,109
Gloves,Wayne County,Mar-20,104
Gloves,Wayne County,Apr-20,116
Gloves,Wayne County,May-20,117
Gloves,Wayne County,Jun-20,121
Gloves,Wayne County,Jul-20,109
Gloves,Wayne County,Aug-20,117
Gloves,Wayne County,Sep-20,121
Gloves,Wayne County,Oct-20,118
Gloves,Wayne County,Nov-20,121
Gloves,Wayne County,Dec-20,124
Gloves,Oakland County,Jan-20,67
Gloves,Oakland County,Feb-20,75
