product,market,month,value
Liquid soap,Kent County,Sep-20,709
Liquid soap,Kent County,Oct-20,715
Liquid soap,Kent County,Nov-20,668
Liquid soap,Kent County,Dec-20,707
Liquid soap,Kent County,Jan-20,685
Liquid soap,Kent County,Feb-20,668
Liquid soap,Kent County,Mar-20,692
Liquid soap,Kent County,Apr-20,694
Liquid soap,Kent County,May-20,668
Liquid soap,Kent County,Jun-20,693
Liquid soap,Kent County,Jul-20,669
Liquid soap,Kent County,Aug-20,688
Liquid soap,Kent County,Sep-20,683
Liquid soap,Kent County,Oct-20,702
Liquid soap,Kent County,Nov-20,693
Liquid soap,Kent County,Dec-20,678
Liquid soap,Saginaw County,Jan-20,677
Liquid soap,Saginaw County,Feb-20,668
Liquid soap,Saginaw County,Mar-20,682
Liquid soap,Saginaw County,Apr-20,668
Liquid soap,Saginaw County,May-20,691
Liquid soap,Saginaw County,Jun-20,708
Liquid soap,Saginaw County,Jul-20,682
Liquid soap,Saginaw County,Aug-20,671
Liquid soap,Saginaw County,Sep-20,671
Liquid soap,Saginaw County,Oct-20,669
Liquid soap,Saginaw County,Nov-20,699
Liquid soap,Saginaw County,Dec-20,682
Liquid soap,Saginaw County,Jan-20,715
Liquid soap,Saginaw County,Feb-20,700
Liquid soap,Saginaw County,Mar-20,672
Liquid soap,Saginaw County,Apr-20,672
Liquid soap,Saginaw County,May-20,679
Liquid soap,Saginaw County,Jun-20,702
Liquid soap,Saginaw County,Jul-20,686
Liquid soap,Saginaw County,Aug-20,708
Liquid soap,Saginaw County,Sep-20,680
Liquid soap,Saginaw County,Oct-20,695
Liquid soap,Saginaw County,Nov-20,694
Liquid soap,Saginaw County,Dec-20,713
Liquid soap,Ingham County,Jan-20,698
Liquid soap,Ingham County,Feb-20,712
Liquid soap,Ingham County,Mar-20,691
Liquid soap,Ingham County,Apr-20,694
Liquid soap,Ingham County,May-20,669
Liquid soap,Ingham County,Jun-20,689
Liquid soap,Ingham County,Jul-20,680
Liquid soap,Ingham County,Aug-20,674
Liquid soap,Ingham County,Sep-20,672
Liquid soap,Ingham County,Oct-20,675
Liquid soap,Ingham County,Nov-20,699
Liquid soap,Ingham County,Dec-20,707
Liquid soap,Ingham County,Jan-20,683
Liquid soap,Ingham County,Feb-20,692
Liquid soap,Ingham County,Mar-20,678
Liquid soap,Ingham County,Apr-20,704
Liquid soap,Ingham County,May-20,699
Liquid soap,Ingham County,Jun-20,674
Liquid soap,Ingham County,Jul-20,715
Liquid soap,Ingham County,Aug-20,693
Liquid soap,Ingham County,Sep-20,696
Liquid soap,Ingham County,Oct-20,698
Liquid soap,Ingham County,Nov-20,684
Liquid soap,Ingham County,Dec-20,715
Liquid soap,Livingston County,Jan-20,673
Liquid soap,Livingston County,Feb-20,700
Liquid soap,Livingston County,Mar-20,677
Liquid soap,Livingston County,Apr-20,702
Liquid soap,Livingston County,May-20,704
Liquid soap,Livingston County,Jun-20,676
Liquid soap,Livingston County,Jul-20,672
Liquid soap,Livingston County,Aug-20,708
Liquid soap,Livingston County,Sep-20,707
Liquid soap,Livingston County,Oct-20,714
Liquid soap,Livingston County,Nov-20,709
Liquid soap,Livingston County,Dec-20,687
Liquid soap,Livingston County,Jan-20,680
Liquid soap,Livingston County,Feb-20,703
Liquid soap,Livingston County,Mar-20,706
Liquid soap,Livingston County,Apr-20,678
Liquid soap,Livingston County,May-20,704
Liquid soap,Livingston County,Jun-20,707
Liquid soap,Livingston County,Jul-20,675
Liquid soap,Livingston County,Aug-20,682
Liquid soap,Livingston County,Sep-20,691
Liquid soap,Livingston County,Oct-20,695
Liquid soap,Livingston County,Nov-20,710
Liquid soap,Livingston County,Dec-20,678
Liquid soap,St. Clair County,Jan-20,691
Liquid soap,St. Clair County,Feb-20,702
Liquid soap,St. Clair County,Mar-20,690
Liquid soap,St. Clair County,Apr-20,669
Liquid soap,St. Clair County,May-20,685
Liquid soap,St. Clair County,Jun-20,673
Liquid soap,St. Clair County,Jul-20,702
Liquid soap,St. Clair County,Aug-20,672
Liquid soap,St. Clair County,Sep-20,688
Liquid soap,St. Clair County,Oct-20,714
Liquid soap,St. Clair County,Nov-20,691
Liquid soap,St. Clair County,Dec-20,675
Liquid soap,St. Clair County,Jan-20,701
Liquid soap,St. Clair County,Feb-20,711
Liquid soap,St. Clair County,Mar-20,673
Liquid soap,St. Clair County,Apr-20,695
Liquid soap,St. Clair County,May-20,692
Liquid soap,St. Clair County,Jun-20,686
Liquid soap,St. Clair County,Jul-20,669
Liquid soap,St. Clair County,Aug-20,679
Liquid soap,St. Clair County,Sep-20,683
Liquid soap,St. Clair County,Oct-20,712
Liquid soap,St. Clair County,Nov-20,668
Liquid soap,St. Clair County,Dec-20,670
Liquid soap,Monroe County,Jan-20,693
Liquid soap,Monroe County,Feb-20,703
Liquid soap,Monroe County,Mar-20,676
Liquid soap,Monroe County,Apr-20,704
Liquid soap,Monroe County,May-20,671
Liquid soap,Monroe County,Jun-20,680
Liquid soap,Monroe County,Jul-20,694
Liquid soap,Monroe County,Aug-20,670
Liquid soap,Monroe County,Sep-20,689
Liquid soap,Monroe County,Oct-20,687
Liquid soap,Monroe County,Nov-20,690
Liquid soap,Monroe County,Dec-20,710
Liquid soap,Monroe County,Jan-20,709
Liquid soap,Monroe County,Feb-20,671
Liquid soap,Monroe County,Mar-20,695
Liquid soap,Monroe County,Apr-20,706
Liquid soap,Monroe County,May-20,711
Liquid soap,Monroe County,Jun-20,687
Liquid soap,Monroe County,Jul-20,683
Liquid soap,Monroe County,Aug-20,716
Liquid soap,Monroe County,Sep-20,714
Liquid soap,Monroe County,Oct-20,714
Liquid soap,Monroe County,Nov-20,697
Liquid soap,Monroe County,Dec-20,711
Mask medical,Wayne County,Jan-20,958
Mask medical,Wayne County,Feb-20,942
Mask medical,Wayne County,Mar-20,972
Mask medical,Wayne County,Apr-20,968
Mask medical,Wayne County,May-20,955
Mask medical,Wayne County,Jun-20,958
Mask medical,Wayne County,Jul-20,939
Mask medical,Wayne County,Aug-20,933
Mask medical,Wayne County,Sep-20,969
Mask medical,Wayne County,Oct-20,974
Mask medical,Wayne County,Nov-20,970
Mask medical,Wayne County,Dec-20,934
Mask medical,Wayne County,Jan-20,935
Mask medical,Wayne County,Feb-20,960
Mask medical,Wayne County,Mar-20,973
Mask medical,Wayne County,Apr-20,974
Mask medical,Wayne County,May-20,955
Mask medical,Wayne County,Jun-20,962
Mask medical,Wayne County,Jul-20,951
Mask medical,Wayne County,Aug-20,952
Mask medical,Wayne County,Sep-20,968
Mask medical,Wayne County,Oct-20,958
Mask medical,Wayne County,Nov-20,949
Mask medical,Wayne County,Dec-20,965
Mask medical,Oakland County,Jan-20,965
Mask medical,Oakland County,Feb-20,970
Mask medical,Oakland County,Mar-20,941
Mask medical,Oakland County,Apr-20,941
Mask medical,Oakland County,May-20,936
Mask medical,Oakland County,Jun-20,973
Mask medical,Oakland County,Jul-20,970
Mask medical,Oakland County,Aug-20,938
Mask medical,Oakland County,Sep-20,948
Mask medical,Oakland County,Oct-20,962
Mask medical,Oakland County,Nov-20,946
Mask medical,Oakland County,Dec-20,976
Mask medical,Oakland County,Jan-20,946
Mask medical,Oakland County,Feb-20,948
Mask medical,Oakland County,Mar-20,976
Mask medical,Oakland County,Apr-20,956
Mask medical,Oakland County,May-20,982
Mask medical,Oakland County,Jun-20,944
Mask medical,Oakland County,Jul-20,980
Mask medical,Oakland County,Aug-20,940
Mask medical,Oakland County,Sep-20,978
Mask medical,Oakland County,Oct-20,981
Mask medical,Oakland County,Nov-20,977
Mask medical,Oakland County,Dec-20,961
Mask medical,Macomb County,Jan-20,945
Mask medical,Macomb County,Feb-20,975
Mask medical,Macomb County,Mar-20,967
Mask medical,Macomb County,Apr-20,961
Mask medical,Macomb County,May-20,982
Mask medical,Macomb County,Jun-20,973
Mask medical,Macomb County,Jul-20,954
Mask medical,Macomb County,Aug-20,944
Mask medical,Macomb County,Sep-20,967
Mask medical,Macomb County,Oct-20,965
Mask medical,Macomb County,Nov-20,947
Mask medical,Macomb County,Dec-20,982
Mask medical,Macomb County,Jan-20,967
Mask medical,Macomb County,Feb-20,977
Mask medical,Macomb County,Mar-20,979
Mask medical,Macomb County,Apr-20,971
Mask medical,Macomb County,May-20,978
Mask medical,Macomb County,Jun-20,941
Mask medical,Macomb County,Jul-20,946
Mask medical,Macomb County,Aug-20,951
Mask medical,Macomb County,Sep-20,960
Mask medical,Macomb County,Oct-20,973
Mask medical,Macomb County,Nov-20,969
Mask medical,Macomb County,Dec-20,941
Mask medical,Genesee County,Jan-20,939
Mask medical,Genesee County,Feb-20,953
Mask medical,Genesee County,Mar-20,940
Mask medical,Genesee County,Apr-20,936
Mask medical,Genesee County,May-20,976
Mask medical,Genesee County,Jun-20,933
Mask medical,Genesee County,Jul-20,949
Mask medical,Genesee County,Aug-20,967
Mask medical,Genesee County,Sep-20,934
Mask medical,Genesee County,Oct-20,972
Mask medical,Genesee County,Nov-20,934
Mask medical,Genesee County,Dec-20,959
Mask medical,Genesee County,Jan-20,978
Mask medical,Genesee County,Feb-20,965
Mask medical,Genesee County,Mar-20,970
Mask medical,Genesee County,Apr-20,944
Mask medical,Genesee County,May-20,966
Mask medical,Genesee County,Jun-20,982
Mask medical,Genesee County,Jul-20,974
Mask medical,Genesee County,Aug-20,949
Mask medical,Genesee County,Sep-20,936
Mask medical,Genesee County,Oct-20,943
Mask medical,Genesee County,Nov-20,963
Mask medical,Genesee County,Dec-20,943
Mask medical,Washtenaw County,Jan-20,957
Mask medical,Washtenaw County,Feb-20,953
Mask medical,Washtenaw County,Mar-20,971
Mask medical,Washtenaw County,Apr-20,946
Mask medical,Washtenaw County,May-20,952
Mask medical,Washtenaw County,Jun-20,977
Mask medical,Washtenaw County,Jul-20,962
Mask medical,Washtenaw County,Aug-20,965
Mask medical,Washtenaw County,Sep-20,962
Mask medical,Washtenaw County,Oct-20,936
Mask medical,Washtenaw County,Nov-20,956
Mask medical,Washtenaw County,Dec-20,955
Mask medical,Washtenaw County,Jan-20,952
Mask medical,Washtenaw County,Feb-20,954
Mask medical,Washtenaw County,Mar-20,976
Mask medical,Washtenaw County,Apr-20,945
Mask medical,Washtenaw County,May-20,935
Mask medical,Washtenaw County,Jun-20,945
Mask medical,Washtenaw County,Jul-20,937
Mask medical,Washtenaw County,Aug-20,964
Mask medical,Washtenaw County,Sep-20,979
Mask medical,Washtenaw County,Oct-20,977
Mask medical,Washtenaw County,Nov-20,955
Mask medical,Washtenaw County,Dec-20,945
Mask medical,Kent County,Jan-20,963
Mask medical,Kent County,Feb-20,959
Mask medical,Kent County,Mar-20,954
Mask medical,Kent County,Apr-20,937
Mask medical,Kent County,May-20,957
Mask medical,Kent County,Jun-20,963
Mask medical,Kent County,Jul-20,968
Mask medical,Kent County,Aug-20,934
Mask medical,Kent County,Sep-20,977
Mask medical,Kent County,Oct-20,974
Mask medical,Kent County,Nov-20,961
Mask medical,Kent County,Dec-20,973
Mask medical,Kent County,Jan-20,935
Mask medical,Kent County,Feb-20,976
Mask medical,Kent County,Mar-20,978
Mask medical,Kent County,Apr-20,960
Mask medical,Kent County,May-20,953
Mask medical,Kent County,Jun-20,939
Mask medical,Kent County,Jul-20,942
Mask medical,Kent County,Aug-20,945
Mask medical,Kent County,Sep-20,958
Mask medical,Kent County,Oct-20,971
Mask medical,Kent County,Nov-20,963
Mask medical,Kent County,Dec-20,938
Mask medical,Saginaw County,Jan-20,968
Mask medical,Saginaw County,Feb-20,974
Mask medical,Saginaw County,Mar-20,971
Mask medical,Saginaw County,Apr-20,933
Mask medical,Saginaw County,May-20,944
Mask medical,Saginaw County,Jun-20,953
Mask medical,Saginaw County,Jul-20,951
Mask medical,Saginaw County,Aug-20,933
Mask medical,Saginaw County,Sep-20,958
Mask medical,Saginaw County,Oct-20,956
Mask medical,Saginaw County,Nov-20,954
Mask medical,Saginaw County,Dec-20,971
Mask medical,Saginaw County,Jan-20,945
Mask medical,Saginaw County,Feb-20,961
Mask medical,Saginaw County,Mar-20,977
Mask medical,Saginaw County,Apr-20,948
Mask medical,Saginaw County,May-20,937
Mask medical,Saginaw County,Jun-20,977
Mask medical,Saginaw County,Jul-20,981
Mask medical,Saginaw County,Aug-20,979
Mask medical,Saginaw County,Sep-20,960
Mask medical,Saginaw County,Oct-20,978
Mask medical,Saginaw County,Nov-20,968
Mask medical,Saginaw County,Dec-20,975
Mask medical,Ingham County,Jan-20,963
Mask medical,Ingham County,Feb-20,962
Mask medical,Ingham County,Mar-20,979
Mask medical,Ingham County,Apr-20,943
Mask medical,Ingham County,May-20,979
Mask medical,Ingham County,Jun-20,947
Mask medical,Ingham County,Jul-20,953
Mask medical,Ingham County,Aug-20,937
Mask medical,Ingham County,Sep-20,952
Mask medical,Ingham County,Oct-20,977
Mask medical,Ingham County,Nov-20,976
Mask medical,Ingham County,Dec-20,955
Mask medical,Ingham County,Jan-20,960
Mask medical,Ingham County,Feb-20,944
Mask medical,Ingham County,Mar-20,975
Mask medical,Ingham County,Apr-20,952
Mask medical,Ingham County,May-20,957
Mask medical,Ingham County,Jun-20,941
Mask medical,Ingham County,Jul-20,966
Mask medical,Ingham County,Aug-20,950
Mask medical,Ingham County,Sep-20,958
Mask medical,Ingham County,Oct-20,955
Mask medical,Ingham County,Nov-20,978
Mask medical,Ingham County,Dec-20,981
Mask medical,Livingston County,Jan-20,936
Mask medical,Livingston County,Feb-20,965
Mask medical,Livingston County,Mar-20,960
Mask medical,Livingston County,Apr-20,966
Mask medical,Livingston County,May-20,975
Mask medical,Livingston County,Jun-20,938
Mask medical,Livingston County,Jul-20,952
Mask medical,Livingston County,Aug-20,966
Mask medical,Livingston County,Sep-20,941
Mask medical,Livingston County,Oct-20,945
Mask medical,Livingston County,Nov-20,953
Mask medical,Livingston County,Dec-20,972
Mask medical,Livingston County,Jan-20,956
Mask medical,Livingston County,Feb-20,968
Mask medical,Livingston County,Mar-20,935
Mask medical,Livingston County,Apr-20,933
Mask medical,Livingston County,May-20,937
Mask medical,Livingston County,Jun-20,945
Mask medical,Livingston County,Jul-20,965
Mask medical,Livingston County,Aug-20,963
Mask medical,Livingston County,Sep-20,934
Mask medical,Livingston County,Oct-20,934
Mask medical,Livingston County,Nov-20,964
Mask medical,Livingston County,Dec-20,961
Mask medical,St. Clair County,Jan-20,973
Mask medical,St. Clair County,Feb-20,938
Mask medical,St. Clair County,Mar-20,959
Mask medical,St. Clair County,Apr-20,973
Mask medical,St. Clair County,May-20,955
Mask medical,St. Clair County,Jun-20,969
Mask medical,St. Clair County,Jul-20,981
Mask medical,St. Clair County,Aug-20,934
Mask medical,St. Clair County,Sep-20,955
Mask medical,St. Clair County,Oct-20,952
Mask medical,St. Clair County,Nov-20,960
Mask medical,St. Clair County,Dec-20,943
Mask medical,St. Clair County,Jan-20,971
Mask medical,St. Clair County,Feb-20,975
Mask medical,St. Clair County,Mar-20,973
Mask medical,St. Clair County,Apr-20,981
Mask medical,St. Clair County,May-20,973
Mask medical,St. Clair County,Jun-20,938
Mask medical,St. Clair County,Jul-20,944
Mask medical,St. Clair County,Aug-20,971
Mask medical,St. Clair County,Sep-20,943
Mask medical,St. Clair County,Oct-20,938
Mask medical,St. Clair County,Nov-20,965
Mask medical,St. Clair County,Dec-20,945
Mask medical,Monroe County,Jan-20,935
Mask medical,Monroe County,Feb-20,981
Mask medical,Monroe County,Mar-20,959
Mask medical,Monroe County,Apr-20,933
Mask medical,Monroe County,May-20,961
Mask medical,Monroe County,Jun-20,945
Mask medical,Monroe County,Jul-20,967
Mask medical,Monroe County,Aug-20,981
Mask medical,Monroe County,Sep-20,968
Mask medical,Monroe County,Oct-20,935
Mask medical,Monroe County,Nov-20,978
Mask medical,Monroe County,Dec-20,981
Mask medical,Monroe County,Jan-20,935
Mask medical,Monroe County,Feb-20,962
Mask medical,Monroe County,Mar-20,969
Mask medical,Monroe County,Apr-20,973
Mask medical,Monroe County,May-20,948
Mask medical,Monroe County,Jun-20,963
Mask medical,Monroe County,Jul-20,953
Mask medical,Monroe County,Aug-20,972
Mask medical,Monroe County,Sep-20,978
Mask medical,Monroe County,Oct-20,969
Mask medical,Monroe County,Nov-20,949
Mask medical,Monroe County,Dec-20,955
Scrubs pants,Wayne County,Jan-20,693
Scrubs pants,Wayne County,Feb-20,652
Scrubs pants,Wayne County,Mar-20,662
Scrubs pants,Wayne County,Apr-20,651
Scrubs pants,Wayne County,May-20,692
Scrubs pants,Wayne County,Jun-20,661
Scrubs pants,Wayne County,Jul-20,681
Scrubs pants,Wayne County,Aug-20,651
Scrubs pants,Wayne County,Sep-20,655
Scrubs pants,Wayne County,Oct-20,662
Scrubs pants,Wayne County,Nov-20,652
Scrubs pants,Wayne County,Dec-20,694
Scrubs pants,Wayne County,Jan-20,694
Scrubs pants,Wayne County,Feb-20,664
Scrubs pants,Wayne County,Mar-20,662
Scrubs pants,Wayne County,Apr-20,691
Scrubs pants,Wayne County,May-20,651
Scrubs pants,Wayne County,Jun-20,651
Scrubs pants,Wayne County,Jul-20,657
Scrubs pants,Wayne County,Aug-20,690
Scrubs pants,Wayne County,Sep-20,688
Scrubs pants,Wayne County,Oct-20,679
Scrubs pants,Wayne County,Nov-20,686
Scrubs pants,Wayne County,Dec-20,659
Scrubs pants,Oakland County,Jan-20,677
Scrubs pants,Oakland County,Feb-20,651
Scrubs pants,Oakland County,Mar-20,669
Scrubs pants,Oakland County,Apr-20,674
Scrubs pants,Oakland County,May-20,654
Scrubs pants,Oakland County,Jun-20,676
Scrubs pants,Oakland County,Jul-20,679
Scrubs pants,Oakland County,Aug-20,655
Scrubs pants,Oakland County,Sep-20,662
