product,market,month,demand,allocation,absdiff,reldiff
Surface Disinfectant 1 Gallon,Livingston County,Apr-20,93.0,91,2,2.127659574468085
Surface Disinfectant 1 Gallon,Livingston County,May-20,94.5,88,6,6.806282722513089
Surface Disinfectant 1 Gallon,Livingston County,Jun-20,98.5,90,8,8.542713567839195
Surface Disinfectant 1 Gallon,Livingston County,Jul-20,89.0,86,3,3.3333333333333335
Surface Disinfectant 1 Gallon,Livingston County,Aug-20,89.0,84,5,5.555555555555555
Surface Disinfectant 1 Gallon,Livingston County,Sep-20,92.5,85,7,8.02139037433155
Surface Disinfectant 1 Gallon,St. Clair County,Jan-20,52.5,57,4,8.411214953271028
Surface Disinfectant 1 Gallon,St. Clair County,Feb-20,52.0,55,3,5.660377358490566
Surface Disinfectant 1 Gallon,St. Clair County,Mar-20,57.5,57,0,0.8547008547008547
Surface Disinfectant 1 Gallon,St. Clair County,Apr-20,56.0,53,3,5.2631578947368425
Surface Disinfectant 1 Gallon,St. Clair County,May-20,55.5,50,5,9.734513274336283
Surface Disinfectant 1 Gallon,St. Clair County,Jun-20,59.0,50,9,15.0
Surface Disinfectant 1 Gallon,St. Clair County,Jul-20,60.0,56,4,6.557377049180328
Surface Disinfectant 1 Gallon,St. Clair County,Aug-20,61.5,56,5,8.8
Surface Disinfectant 1 Gallon,St. Clair County,Sep-20,59.0,51,8,13.333333333333334
Surface Disinfectant 1 Gallon,Monroe County,Jan-20,104.5,109,4,4.265402843601896
Surface Disinfectant 1 Gallon,Monroe County,Feb-20,105.5,108,2,2.347417840375587
Surface Disinfectant 1 Gallon,Monroe County,Mar-20,107.5,107,0,0.4608294930875576
Surface Disinfectant 1 Gallon,Monroe County,Apr-20,113.0,109,4,3.508771929824561
Surface Disinfectant 1 Gallon,Monroe County,May-20,114.5,109,5,4.761904761904762
Surface Disinfectant 1 Gallon,Monroe County,Jun-20,117.0,107,10,8.474576271186441
Surface Disinfectant 1 Gallon,Monroe County,Jul-20,118.0,115,3,2.5210084033613445
Surface Disinfectant 1 Gallon,Monroe County,Aug-20,121.5,115,6,5.3061224489795915
Surface Disinfectant 1 Gallon,Monroe County,Sep-20,125.0,117,8,6.349206349206349
BioHazard Liner bags 2gallon,Wayne County,Jan-20,58.5,20,38,64.70588235294117
BioHazard Liner bags 2gallon,Wayne County,Feb-20,53.0,13,40,74.07407407407408
BioHazard Liner bags 2gallon,Wayne County,Mar-20,54.0,13,41,74.54545454545455
BioHazard Liner bags 2gallon,Wayne County,Apr-20,54.5,12,42,76.57657657657657
BioHazard Liner bags 2gallon,Wayne County,May-20,52.5,10,42,79.4392523364486
BioHazard Liner bags 2gallon,Wayne County,Jun-20,51.5,0,51,100.0
BioHazard Liner bags 2gallon,Wayne County,Jul-20,49.0,0,49,100.0
BioHazard Liner bags 2gallon,Wayne County,Aug-20,47.5,0,47,100.0
BioHazard Liner bags 2gallon,Wayne County,Sep-20,51.0,1,50,96.15384615384616
BioHazard Liner bags 2gallon,Oakland County,Jan-20,5.0,0,5,100.0
BioHazard Liner bags 2gallon,Oakland County,Feb-20,3.5,0,3,100.0
BioHazard Liner bags 2gallon,Oakland County,Mar-20,5.0,0,5,100.0
BioHazard Liner bags 2gallon,Oakland County,Apr-20,6.0,0,6,100.0
BioHazard Liner bags 2gallon,Oakland County,May-20,8.5,0,8,100.0
BioHazard Liner bags 2gallon,Oakland County,Jun-20,7.5,0,7,100.0
BioHazard Liner bags 2gallon,Oakland County,Jul-20,5.5,0,5,100.0
BioHazard Liner bags 2gallon,Oakland County,Aug-20,8.5,0,8,100.0
BioHazard Liner bags 2gallon,Oakland County,Sep-20,8.5,0,8,100.0
BioHazard Liner bags 2gallon,Macomb County,Jan-20,22.5,1,21,91.48936170212765
BioHazard Liner bags 2gallon,Macomb County,Feb-20,26.5,4,22,81.81818181818181
BioHazard Liner bags 2gallon,Macomb County,Mar-20,19.5,0,19,100.0
BioHazard Liner bags 2gallon,Macomb County,Apr-20,19.5,0,19,100.0
BioHazard Liner bags 2gallon,Macomb County,May-20,25.0,0,25,100.0
BioHazard Liner bags 2gallon,Macomb County,Jun-20,23.5,0,23,100.0
BioHazard Liner bags 2gallon,Macomb County,Jul-20,17.0,0,17,100.0
BioHazard Liner bags 2gallon,Macomb County,Aug-20,20.0,0,20,100.0
BioHazard Liner bags 2gallon,Macomb County,Sep-20,23.5,0,23,100.0
BioHazard Liner bags 2gallon,Genesee County,Jan-20,70.5,32,38,53.84615384615385
BioHazard Liner bags 2gallon,Genesee County,Feb-20,63.0,18,45,70.3125
BioHazard Liner bags 2gallon,Genesee County,Mar-20,63.5,19,44,68.9922480620155
BioHazard Liner bags 2gallon,Genesee County,Apr-20,65.5,19,46,69.92481203007519
BioHazard Liner bags 2gallon,Genesee County,May-20,62.0,15,47,74.60317460317461
BioHazard Liner bags 2gallon,Genesee County,Jun-20,61.5,14,47,76.0
BioHazard Liner bags 2gallon,Genesee County,Jul-20,54.5,12,42,76.57657657657657
BioHazard Liner bags 2gallon,Genesee County,Aug-20,59.5,14,45,75.20661157024793
BioHazard Liner bags 2gallon,Genesee County,Sep-20,57.5,16,41,70.94017094017094
BioHazard Liner bags 2gallon,Washtenaw County,Jan-20,9.5,1,8,80.95238095238095
BioHazard Liner bags 2gallon,Washtenaw County,Feb-20,13.5,2,11,79.3103448275862
BioHazard Liner bags 2gallon,Washtenaw County,Mar-20,12.5,0,12,100.0
BioHazard Liner bags 2gallon,Washtenaw County,Apr-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Washtenaw County,May-20,15.5,0,15,100.0
BioHazard Liner bags 2gallon,Washtenaw County,Jun-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Washtenaw County,Jul-20,13.5,0,13,100.0
BioHazard Liner bags 2gallon,Washtenaw County,Aug-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Washtenaw County,Sep-20,12.0,0,12,100.0
BioHazard Liner bags 2gallon,Kent County,Jan-20,99.0,50,49,49.0
BioHazard Liner bags 2gallon,Kent County,Feb-20,97.5,40,57,58.3756345177665
BioHazard Liner bags 2gallon,Kent County,Mar-20,95.5,37,58,60.62176165803109
BioHazard Liner bags 2gallon,Kent County,Apr-20,92.0,32,60,64.51612903225806
BioHazard Liner bags 2gallon,Kent County,May-20,93.5,31,62,66.13756613756614
BioHazard Liner bags 2gallon,Kent County,Jun-20,95.5,30,65,67.87564766839378
BioHazard Liner bags 2gallon,Kent County,Jul-20,78.0,18,60,75.9493670886076
BioHazard Liner bags 2gallon,Kent County,Aug-20,78.0,15,63,79.74683544303798
BioHazard Liner bags 2gallon,Kent County,Sep-20,79.0,19,60,75.0
BioHazard Liner bags 2gallon,Saginaw County,Jan-20,11.5,0,11,100.0
BioHazard Liner bags 2gallon,Saginaw County,Feb-20,12.0,0,12,100.0
BioHazard Liner bags 2gallon,Saginaw County,Mar-20,15.0,2,13,81.25
BioHazard Liner bags 2gallon,Saginaw County,Apr-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Saginaw County,May-20,15.5,0,15,100.0
BioHazard Liner bags 2gallon,Saginaw County,Jun-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Saginaw County,Jul-20,12.0,0,12,100.0
BioHazard Liner bags 2gallon,Saginaw County,Aug-20,15.0,0,15,100.0
BioHazard Liner bags 2gallon,Saginaw County,Sep-20,13.0,0,13,100.0
BioHazard Liner bags 2gallon,Ingham County,Jan-20,89.0,30,59,65.55555555555556
BioHazard Liner bags 2gallon,Ingham County,Feb-20,89.0,30,59,65.55555555555556
BioHazard Liner bags 2gallon,Ingham County,Mar-20,88.5,29,59,66.4804469273743
BioHazard Liner bags 2gallon,Ingham County,Apr-20,89.0,28,61,67.77777777777777
BioHazard Liner bags 2gallon,Ingham County,May-20,90.0,28,62,68.13186813186813
BioHazard Liner bags 2gallon,Ingham County,Jun-20,87.0,25,62,70.45454545454545
BioHazard Liner bags 2gallon,Ingham County,Jul-20,72.0,15,57,78.08219178082192
BioHazard Liner bags 2gallon,Ingham County,Aug-20,72.0,12,60,82.1917808219178
BioHazard Liner bags 2gallon,Ingham County,Sep-20,75.0,19,56,73.6842105263158
BioHazard Liner bags 2gallon,Livingston County,Jan-20,4.0,0,4,100.0
BioHazard Liner bags 2gallon,Livingston County,Feb-20,10.5,2,8,73.91304347826087
BioHazard Liner bags 2gallon,Livingston County,Mar-20,7.0,0,7,100.0
BioHazard Liner bags 2gallon,Livingston County,Apr-20,7.5,0,7,100.0
BioHazard Liner bags 2gallon,Livingston County,May-20,5.0,0,5,100.0
BioHazard Liner bags 2gallon,Livingston County,Jun-20,9.5,0,9,100.0
BioHazard Liner bags 2gallon,Livingston County,Jul-20,8.5,0,8,100.0
BioHazard Liner bags 2gallon,Livingston County,Aug-20,6.0,0,6,100.0
BioHazard Liner bags 2gallon,Livingston County,Sep-20,9.5,0,9,100.0
BioHazard Liner bags 2gallon,St. Clair County,Jan-20,82.0,41,41,49.397590361445786
BioHazard Liner bags 2gallon,St. Clair County,Feb-20,82.5,41,41,49.70059880239521
BioHazard Liner bags 2gallon,St. Clair County,Mar-20,81.0,30,51,62.19512195121951
BioHazard Liner bags 2gallon,St. Clair County,Apr-20,82.5,31,51,61.67664670658683
BioHazard Liner bags 2gallon,St. Clair County,May-20,77.0,25,52,66.66666666666667
BioHazard Liner bags 2gallon,St. Clair County,Jun-20,73.0,16,57,77.02702702702703
BioHazard Liner bags 2gallon,St. Clair County,Jul-20,74.0,23,51,68.0
BioHazard Liner bags 2gallon,St. Clair County,Aug-20,73.0,19,54,72.97297297297297
BioHazard Liner bags 2gallon,St. Clair County,Sep-20,72.0,20,52,71.23287671232876
BioHazard Liner bags 2gallon,Monroe County,Jan-20,69.5,22,47,67.37588652482269
BioHazard Liner bags 2gallon,Monroe County,Feb-20,67.5,20,47,69.34306569343066
BioHazard Liner bags 2gallon,Monroe County,Mar-20,67.5,19,48,70.8029197080292
BioHazard Liner bags 2gallon,Monroe County,Apr-20,68.0,18,50,72.46376811594203
BioHazard Liner bags 2gallon,Monroe County,May-20,64.5,14,50,77.09923664122137
BioHazard Liner bags 2gallon,Monroe County,Jun-20,64.0,14,50,76.92307692307692
BioHazard Liner bags 2gallon,Monroe County,Jul-20,61.0,15,46,74.19354838709677
BioHazard Liner bags 2gallon,Monroe County,Aug-20,60.0,0,60,100.0
BioHazard Liner bags 2gallon,Monroe County,Sep-20,60.5,0,60,100.0
BioHazard Liner bags 44gallon,Wayne County,Jan-20,65.0,5,60,90.9090909090909
BioHazard Liner bags 44gallon,Wayne County,Feb-20,67.0,6,61,89.70588235294117
BioHazard Liner bags 44gallon,Wayne County,Mar-20,70.0,1,69,97.1830985915493
BioHazard Liner bags 44gallon,Wayne County,Apr-20,64.5,0,64,100.0
BioHazard Liner bags 44gallon,Wayne County,May-20,68.0,0,68,100.0
BioHazard Liner bags 44gallon,Wayne County,Jun-20,66.5,0,66,100.0
BioHazard Liner bags 44gallon,Wayne County,Jul-20,62.0,0,62,100.0
BioHazard Liner bags 44gallon,Wayne County,Aug-20,68.0,0,68,100.0
BioHazard Liner bags 44gallon,Wayne County,Sep-20,65.5,0,65,100.0
BioHazard Liner bags 44gallon,Oakland County,Jan-20,27.0,2,25,89.28571428571429
BioHazard Liner bags 44gallon,Oakland County,Feb-20,31.0,4,27,84.375
BioHazard Liner bags 44gallon,Oakland County,Mar-20,28.0,0,28,100.0
BioHazard Liner bags 44gallon,Oakland County,Apr-20,29.0,0,29,100.0
BioHazard Liner bags 44gallon,Oakland County,May-20,34.5,0,34,100.0
BioHazard Liner bags 44gallon,Oakland County,Jun-20,31.5,0,31,100.0
BioHazard Liner bags 44gallon,Oakland County,Jul-20,33.0,0,33,100.0
BioHazard Liner bags 44gallon,Oakland County,Aug-20,28.0,0,28,100.0
BioHazard Liner bags 44gallon,Oakland County,Sep-20,31.5,0,31,100.0
BioHazard Liner bags 44gallon,Macomb County,Jan-20,71.0,7,64,88.88888888888889
BioHazard Liner bags 44gallon,Macomb County,Feb-20,74.0,9,65,86.66666666666667
BioHazard Liner bags 44gallon,Macomb County,Mar-20,74.0,9,65,86.66666666666667
BioHazard Liner bags 44gallon,Macomb County,Apr-20,76.0,0,76,100.0
BioHazard Liner bags 44gallon,Macomb County,May-20,73.0,0,73,100.0
BioHazard Liner bags 44gallon,Macomb County,Jun-20,73.5,0,73,100.0
BioHazard Liner bags 44gallon,Macomb County,Jul-20,74.0,0,74,100.0
BioHazard Liner bags 44gallon,Macomb County,Aug-20,73.0,0,73,100.0
BioHazard Liner bags 44gallon,Macomb County,Sep-20,76.0,0,76,100.0
BioHazard Liner bags 44gallon,Genesee County,Jan-20,18.5,3,15,79.48717948717949
BioHazard Liner bags 44gallon,Genesee County,Feb-20,14.0,0,14,100.0
BioHazard Liner bags 44gallon,Genesee County,Mar-20,14.0,0,14,100.0
BioHazard Liner bags 44gallon,Genesee County,Apr-20,19.5,0,19,100.0
BioHazard Liner bags 44gallon,Genesee County,May-20,17.5,0,17,100.0
BioHazard Liner bags 44gallon,Genesee County,Jun-20,12.0,0,12,100.0
BioHazard Liner bags 44gallon,Genesee County,Jul-20,19.0,0,19,100.0
BioHazard Liner bags 44gallon,Genesee County,Aug-20,18.0,0,18,100.0
BioHazard Liner bags 44gallon,Genesee County,Sep-20,18.5,0,18,100.0
BioHazard Liner bags 44gallon,Washtenaw County,Jan-20,65.5,3,62,93.98496240601504
BioHazard Liner bags 44gallon,Washtenaw County,Feb-20,67.5,4,63,92.7007299270073
BioHazard Liner bags 44gallon,Washtenaw County,Mar-20,68.0,4,64,92.7536231884058
BioHazard Liner bags 44gallon,Washtenaw County,Apr-20,70.5,0,70,100.0
BioHazard Liner bags 44gallon,Washtenaw County,May-20,70.5,0,70,100.0
BioHazard Liner bags 44gallon,Washtenaw County,Jun-20,70.5,0,70,100.0
BioHazard Liner bags 44gallon,Washtenaw County,Jul-20,67.0,0,67,100.0
BioHazard Liner bags 44gallon,Washtenaw County,Aug-20,66.5,0,66,100.0
BioHazard Liner bags 44gallon,Washtenaw County,Sep-20,65.5,0,65,100.0
BioHazard Liner bags 44gallon,Kent County,Jan-20,73.0,8,65,87.83783783783784
BioHazard Liner bags 44gallon,Kent County,Feb-20,73.0,8,65,87.83783783783784
BioHazard Liner bags 44gallon,Kent County,Mar-20,75.5,10,65,85.62091503267973
BioHazard Liner bags 44gallon,Kent County,Apr-20,76.5,9,67,87.09677419354838
BioHazard Liner bags 44gallon,Kent County,May-20,80.5,13,67,82.82208588957056
BioHazard Liner bags 44gallon,Kent County,Jun-20,83.5,15,68,81.06508875739645
BioHazard Liner bags 44gallon,Kent County,Jul-20,69.5,6,63,90.0709219858156
BioHazard Liner bags 44gallon,Kent County,Aug-20,72.5,7,65,89.1156462585034
BioHazard Liner bags 44gallon,Kent County,Sep-20,71.0,8,63,87.5
BioHazard Liner bags 44gallon,Saginaw County,Jan-20,112.5,35,77,68.28193832599119
BioHazard Liner bags 44gallon,Saginaw County,Feb-20,110.5,33,77,69.5067264573991
BioHazard Liner bags 44gallon,Saginaw County,Mar-20,112.5,34,78,69.16299559471365
BioHazard Liner bags 44gallon,Saginaw County,Apr-20,121.0,41,80,65.57377049180327
BioHazard Liner bags 44gallon,Saginaw County,May-20,121.0,40,81,66.39344262295081
BioHazard Liner bags 44gallon,Saginaw County,Jun-20,120.0,39,81,66.94214876033058
BioHazard Liner bags 44gallon,Saginaw County,Jul-20,106.0,29,77,71.96261682242991
BioHazard Liner bags 44gallon,Saginaw County,Aug-20,110.5,31,79,71.30044843049328
BioHazard Liner bags 44gallon,Saginaw County,Sep-20,109.5,23,86,78.28054298642535
BioHazard Liner bags 44gallon,Ingham County,Jan-20,42.5,3,39,90.80459770114942
BioHazard Liner bags 44gallon,Ingham County,Feb-20,41.5,1,40,95.29411764705883
BioHazard Liner bags 44gallon,Ingham County,Mar-20,43.5,3,40,91.01123595505618
BioHazard Liner bags 44gallon,Ingham County,Apr-20,41.5,0,41,100.0
BioHazard Liner bags 44gallon,Ingham County,May-20,46.0,0,46,100.0
BioHazard Liner bags 44gallon,Ingham County,Jun-20,44.0,0,44,100.0
BioHazard Liner bags 44gallon,Ingham County,Jul-20,43.5,0,43,100.0
BioHazard Liner bags 44gallon,Ingham County,Aug-20,41.0,0,41,100.0
BioHazard Liner bags 44gallon,Ingham County,Sep-20,42.0,0,42,100.0
BioHazard Liner bags 44gallon,Livingston County,Jan-20,38.5,0,38,100.0
BioHazard Liner bags 44gallon,Livingston County,Feb-20,45.5,5,40,87.09677419354838
BioHazard Liner bags 44gallon,Livingston County,Mar-20,42.0,2,40,93.02325581395348
BioHazard Liner bags 44gallon,Livingston County,Apr-20,46.0,0,46,100.0
BioHazard Liner bags 44gallon,Livingston County,May-20,45.5,0,45,100.0
BioHazard Liner bags 44gallon,Livingston County,Jun-20,47.5,0,47,100.0
BioHazard Liner bags 44gallon,Livingston County,Jul-20,43.0,0,43,100.0
BioHazard Liner bags 44gallon,Livingston County,Aug-20,41.5,0,41,100.0
BioHazard Liner bags 44gallon,Livingston County,Sep-20,39.5,0,39,100.0
BioHazard Liner bags 44gallon,St. Clair County,Jan-20,59.0,5,54,90.0
BioHazard Liner bags 44gallon,St. Clair County,Feb-20,59.5,5,54,90.08264462809917
BioHazard Liner bags 44gallon,St. Clair County,Mar-20,56.5,1,55,96.52173913043478
BioHazard Liner bags 44gallon,St. Clair County,Apr-20,59.0,0,59,100.0
BioHazard Liner bags 44gallon,St. Clair County,May-20,61.5,0,61,100.0
BioHazard Liner bags 44gallon,St. Clair County,Jun-20,61.5,0,61,100.0
BioHazard Liner bags 44gallon,St. Clair County,Jul-20,63.5,0,63,100.0
BioHazard Liner bags 44gallon,St. Clair County,Aug-20,64.0,0,64,100.0
BioHazard Liner bags 44gallon,St. Clair County,Sep-20,63.5,0,63,100.0
BioHazard Liner bags 44gallon,Monroe County,Jan-20,75.5,13,62,81.69934640522875
BioHazard Liner bags 44gallon,Monroe County,Feb-20,73.5,11,62,83.89261744966443
BioHazard Liner bags 44gallon,Monroe County,Mar-20,74.5,11,63,84.10596026490066
BioHazard Liner bags 44gallon,Monroe County,Apr-20,74.5,10,64,85.43046357615894
BioHazard Liner bags 44gallon,Monroe County,May-20,79.5,15,64,80.12422360248448
BioHazard Liner bags 44gallon,Monroe County,Jun-20,79.0,13,66,82.5
BioHazard Liner bags 44gallon,Monroe County,Jul-20,77.0,16,61,78.2051282051282
BioHazard Liner bags 44gallon,Monroe County,Aug-20,80.5,8,72,88.95705521472392
BioHazard Liner bags 44gallon,Monroe County,Sep-20,78.0,3,75,94.9367088607595
Blue Solied Linen bags,Wayne County,Jan-20,113.0,111,2,1.7543859649122806
Blue Solied Linen bags,Wayne County,Feb-20,114.0,111,3,2.608695652173913
Blue Solied Linen bags,Wayne County,Mar-20,119.0,115,4,3.3333333333333335
Blue Solied Linen bags,Wayne County,Apr-20,121.5,117,4,3.673469387755102
Blue Solied Linen bags,Wayne County,May-20,127.0,121,6,4.6875
Blue Solied Linen bags,Wayne County,Jun-20,128.5,122,6,5.019305019305019
Blue Solied Linen bags,Wayne County,Jul-20,125.5,124,1,1.1857707509881423
Blue Solied Linen bags,Wayne County,Aug-20,129.5,126,3,2.681992337164751
Blue Solied Linen bags,Wayne County,Sep-20,132.0,131,1,0.7518796992481203
Blue Solied Linen bags,Oakland County,Jan-20,75.5,74,1,1.9607843137254901
Blue Solied Linen bags,Oakland County,Feb-20,83.5,81,2,2.9585798816568047
Blue Solied Linen bags,Oakland County,Mar-20,79.5,77,2,3.1055900621118013
Blue Solied Linen bags,Oakland County,Apr-20,86.5,82,4,5.142857142857143
Blue Solied Linen bags,Oakland County,May-20,87.5,83,4,5.084745762711864
Blue Solied Linen bags,Oakland County,Jun-20,90.0,84,6,6.593406593406593
Blue Solied Linen bags,Oakland County,Jul-20,86.5,87,0,0.5714285714285714
Blue Solied Linen bags,Oakland County,Aug-20,92.5,89,3,3.7433155080213902
Blue Solied Linen bags,Oakland County,Sep-20,91.0,91,0,0.0
Blue Solied Linen bags,Macomb County,Jan-20,25.5,26,0,1.8867924528301887
Blue Solied Linen bags,Macomb County,Feb-20,25.5,25,0,1.8867924528301887
Blue Solied Linen bags,Macomb County,Mar-20,23.0,22,1,4.166666666666667
Blue Solied Linen bags,Macomb County,Apr-20,28.0,26,2,6.896551724137931
Blue Solied Linen bags,Macomb County,May-20,27.0,24,3,10.714285714285714
Blue Solied Linen bags,Macomb County,Jun-20,26.0,23,3,11.11111111111111
Blue Solied Linen bags,Macomb County,Jul-20,27.0,28,1,3.5714285714285716
Blue Solied Linen bags,Macomb County,Aug-20,30.0,29,1,3.225806451612903
Blue Solied Linen bags,Macomb County,Sep-20,28.5,28,0,1.694915254237288
Blue Solied Linen bags,Genesee County,Jan-20,66.0,65,1,1.492537313432836
Blue Solied Linen bags,Genesee County,Feb-20,64.0,62,2,3.076923076923077
Blue Solied Linen bags,Genesee County,Mar-20,64.0,62,2,3.076923076923077
Blue Solied Linen bags,Genesee County,Apr-20,69.0,65,4,5.714285714285714
Blue Solied Linen bags,Genesee County,May-20,69.5,66,3,4.964539007092198
Blue Solied Linen bags,Genesee County,Jun-20,74.0,69,5,6.666666666666667
Blue Solied Linen bags,Genesee County,Jul-20,67.0,67,0,0.0
Blue Solied Linen bags,Genesee County,Aug-20,71.5,69,2,3.4482758620689653
Blue Solied Linen bags,Genesee County,Sep-20,73.0,73,0,0.0
Blue Solied Linen bags,Washtenaw County,Jan-20,61.5,60,1,2.4
Blue Solied Linen bags,Washtenaw County,Feb-20,62.5,61,1,2.3622047244094486
Blue Solied Linen bags,Washtenaw County,Mar-20,63.0,61,2,3.125
Blue Solied Linen bags,Washtenaw County,Apr-20,69.0,65,4,5.714285714285714
Blue Solied Linen bags,Washtenaw County,May-20,66.0,62,4,5.970149253731344
Blue Solied Linen bags,Washtenaw County,Jun-20,68.5,64,4,6.474820143884892
